Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
09-Sep-2020 10:52:39.885,-0.0569,-0.4310,-0.8297,-0.1217, 0.6912, 0.9586,-0.0763, 0.3966, 1.2507
09-Sep-2020 10:52:39.895,-0.0489,-0.4544,-0.8817,-0.0300, 0.7911, 0.9667,-0.0734, 0.3948, 1.2610
09-Sep-2020 10:52:39.905,-0.0547,-0.4666,-0.9536, 0.1146, 0.8335, 0.9854,-0.0696, 0.3939, 1.2715
09-Sep-2020 10:52:39.914,-0.0679,-0.4715,-0.9891, 0.2326, 0.8014, 1.0050,-0.0655, 0.3943, 1.2822
09-Sep-2020 10:52:39.925,-0.0735,-0.4868,-1.0116, 0.3160, 0.6059, 1.0180,-0.0619, 0.3960, 1.2933
09-Sep-2020 10:52:39.934,-0.0851,-0.4880,-1.0539, 0.3978, 0.3277, 1.0172,-0.0603, 0.3986, 1.3045
09-Sep-2020 10:52:39.945,-0.1139,-0.4673,-1.0774, 0.4672, 0.0641, 0.9882,-0.0614, 0.4019, 1.3158
09-Sep-2020 10:52:39.954,-0.1339,-0.4448,-1.0822, 0.5773,-0.3307, 0.9227,-0.0653, 0.4060, 1.3269
09-Sep-2020 10:52:39.964,-0.1237,-0.4352,-1.0753, 0.6135,-0.4917, 0.8486,-0.0725, 0.4111, 1.3373
09-Sep-2020 10:52:39.974,-0.0903,-0.4282,-1.0022, 0.5712,-0.2236, 0.7859,-0.0810, 0.4165, 1.3472
09-Sep-2020 10:52:39.984,-0.0616,-0.4204,-0.9950, 0.4040, 0.0563, 0.8251,-0.0871, 0.4215, 1.3564
09-Sep-2020 10:52:39.994,-0.0062,-0.4128,-1.0011, 0.1602, 0.2169, 0.9836,-0.0905, 0.4247, 1.3659
09-Sep-2020 10:52:40.004, 0.0633,-0.4121,-0.9682,-0.1086, 0.2154, 1.1275,-0.0929, 0.4254, 1.3768
09-Sep-2020 10:52:40.014, 0.0706,-0.3630,-0.9675,-0.3442, 0.0254, 1.2403,-0.0960, 0.4233, 1.3891
09-Sep-2020 10:52:40.024, 0.0522,-0.3199,-1.0009,-0.5116,-0.2779, 1.3354,-0.1012, 0.4187, 1.4022
09-Sep-2020 10:52:40.034, 0.0262,-0.2945,-1.0328,-0.6104,-0.5015, 1.4305,-0.1095, 0.4123, 1.4162
09-Sep-2020 10:52:40.044, 0.0128,-0.3079,-1.0367,-0.6504,-0.6361, 1.5241,-0.1203, 0.4047, 1.4309
09-Sep-2020 10:52:40.054,-0.0458,-0.3172,-1.0466,-0.5975,-0.7263, 1.5249,-0.1327, 0.3965, 1.4464
09-Sep-2020 10:52:40.064,-0.1659,-0.2787,-1.0429,-0.4448,-0.9997, 1.3692,-0.1459, 0.3886, 1.4618
09-Sep-2020 10:52:40.074,-0.2908,-0.2425,-1.0400,-0.2230,-1.4926, 1.0736,-0.1611, 0.3822, 1.4756
09-Sep-2020 10:52:40.084,-0.2888,-0.2549,-1.1196, 0.0245,-1.7143, 0.7880,-0.1799, 0.3782, 1.4866
09-Sep-2020 10:52:40.094,-0.2339,-0.2635,-1.0609, 0.1352,-0.8087, 0.6420,-0.1993, 0.3769, 1.4951
09-Sep-2020 10:52:40.104,-0.1600,-0.2134,-0.9563, 0.1925, 0.1307, 0.6286,-0.2100, 0.3769, 1.5023
09-Sep-2020 10:52:40.114,-0.1297,-0.2021,-0.9743, 0.1123, 0.0848, 0.4704,-0.2119, 0.3774, 1.5093
09-Sep-2020 10:52:40.124,-0.1190,-0.2828,-0.8855,-0.0171, 0.0689, 0.3044,-0.2129, 0.3775, 1.5146
09-Sep-2020 10:52:40.134,-0.0482,-0.3468,-0.7814,-0.2433, 0.1121, 0.2526,-0.2134, 0.3766, 1.5179
09-Sep-2020 10:52:40.144, 0.0244,-0.3483,-0.8055,-0.5094, 0.1128, 0.2470,-0.2131, 0.3737, 1.5201
09-Sep-2020 10:52:40.154, 0.0849,-0.3125,-0.8550,-0.7519, 0.1478, 0.3227,-0.2125, 0.3682, 1.5216
09-Sep-2020 10:52:40.163, 0.1236,-0.2706,-0.9270,-0.8550, 0.1930, 0.5067,-0.2117, 0.3603, 1.5235
09-Sep-2020 10:52:40.173, 0.1429,-0.2566,-1.0534,-0.7365, 0.1583, 0.7093,-0.2111, 0.3511, 1.5270
09-Sep-2020 10:52:40.184, 0.1480,-0.2536,-1.1535,-0.4544, 0.0402, 0.8538,-0.2115, 0.3426, 1.5327
09-Sep-2020 10:52:40.193, 0.1309,-0.2635,-1.1638,-0.1408,-0.1388, 0.9310,-0.2138, 0.3364, 1.5406
09-Sep-2020 10:52:40.204, 0.1021,-0.3027,-1.1242, 0.1347,-0.4257, 0.9942,-0.2183, 0.3330, 1.5499
09-Sep-2020 10:52:40.213, 0.0711,-0.3163,-1.1003, 0.4315,-0.8508, 1.1095,-0.2261, 0.3322, 1.5606
09-Sep-2020 10:52:40.223, 0.0539,-0.2902,-1.0604, 0.6879,-1.1612, 1.2362,-0.2386, 0.3338, 1.5730
09-Sep-2020 10:52:40.233, 0.0101,-0.2574,-0.9905, 0.8779,-1.1683, 1.3318,-0.2547, 0.3374, 1.5875
09-Sep-2020 10:52:40.243,-0.0556,-0.2339,-0.9197, 1.0017,-0.8754, 1.3912,-0.2714, 0.3424, 1.6035
09-Sep-2020 10:52:40.253,-0.1248,-0.2226,-0.8783, 1.0359,-0.5610, 1.4013,-0.2859, 0.3481, 1.6206
09-Sep-2020 10:52:40.263,-0.1822,-0.2194,-0.8503, 0.9735,-0.3542, 1.3631,-0.2976, 0.3540, 1.6380
09-Sep-2020 10:52:40.273,-0.1998,-0.2300,-0.7955, 0.8594,-0.2308, 1.3169,-0.3070, 0.3591, 1.6549
09-Sep-2020 10:52:40.283,-0.1763,-0.2554,-0.7220, 0.7567,-0.0927, 1.3307,-0.3151, 0.3633, 1.6712
09-Sep-2020 10:52:40.294,-0.1365,-0.2738,-0.6831, 0.6893, 0.1331, 1.4033,-0.3217, 0.3663, 1.6873
09-Sep-2020 10:52:40.303,-0.1355,-0.2656,-0.7090, 0.6097, 0.4370, 1.4951,-0.3263, 0.3683, 1.7039
09-Sep-2020 10:52:40.313,-0.1618,-0.2662,-0.7780, 0.5270, 0.7959, 1.6025,-0.3281, 0.3692, 1.7212
09-Sep-2020 10:52:40.323,-0.2173,-0.2690,-0.8344, 0.4491, 1.1905, 1.6978,-0.3267, 0.3691, 1.7393
09-Sep-2020 10:52:40.333,-0.2649,-0.2570,-0.8719, 0.4072, 1.5182, 1.7911,-0.3216, 0.3680, 1.7581
09-Sep-2020 10:52:40.343,-0.2693,-0.2273,-0.9047, 0.4476, 1.7051, 1.8305,-0.3137, 0.3663, 1.7776
09-Sep-2020 10:52:40.353,-0.2412,-0.1979,-0.9177, 0.5567, 1.7916, 1.8510,-0.3039, 0.3650, 1.7978
09-Sep-2020 10:52:40.363,-0.1840,-0.1817,-0.9138, 0.6603, 1.7954, 1.8905,-0.2935, 0.3649, 1.8184
09-Sep-2020 10:52:40.373,-0.1042,-0.1752,-0.9117, 0.6841, 1.7007, 1.9850,-0.2834, 0.3658, 1.8399
09-Sep-2020 10:52:40.383,-0.0105,-0.1884,-0.9353, 0.6269, 1.4366, 2.1199,-0.2746, 0.3669, 1.8623
09-Sep-2020 10:52:40.392, 0.0476,-0.1761,-0.9769, 0.5351, 1.1710, 2.2743,-0.2688, 0.3672, 1.8860
