Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
09-Sep-2020 10:59:56.385, 0.3712,-0.2790,-0.8965,-0.8029, 0.4617, 0.3922,-0.1890, 0.3553,-3.1385
09-Sep-2020 10:59:56.388, 0.3712,-0.2790,-0.8965,-0.9434, 0.3468, 0.2201, 0.4032, 0.2485, 2.9137
09-Sep-2020 10:59:56.394, 0.4391,-0.2515,-0.9429,-1.0306, 0.2585, 0.1061, 0.4032, 0.2485, 2.9137
09-Sep-2020 10:59:56.404, 0.5298,-0.2463,-1.0014,-1.0679, 0.0897, 0.0974, 0.4044, 0.2396, 2.9190
09-Sep-2020 10:59:56.414, 0.5650,-0.2339,-1.0667,-1.0301,-0.1547, 0.1623, 0.4040, 0.2303, 2.9243
09-Sep-2020 10:59:56.424, 0.5226,-0.1752,-1.1085,-0.9214,-0.3781, 0.2160, 0.4012, 0.2216, 2.9299
09-Sep-2020 10:59:56.434, 0.4891,-0.1385,-1.1490,-0.7574,-0.5594, 0.2522, 0.3962, 0.2141, 2.9356
09-Sep-2020 10:59:56.444, 0.4848,-0.1653,-1.1877,-0.5313,-0.6424, 0.3535, 0.3896, 0.2082, 2.9411
09-Sep-2020 10:59:56.454, 0.4797,-0.2238,-1.2058,-0.3235,-0.5126, 0.4795, 0.3822, 0.2047, 2.9465
09-Sep-2020 10:59:56.464, 0.4769,-0.2312,-1.2171,-0.1371,-0.3645, 0.5929, 0.3759, 0.2035, 2.9523
09-Sep-2020 10:59:56.474, 0.4689,-0.1796,-1.1876, 0.0269,-0.3291, 0.6479, 0.3710, 0.2044, 2.9585
09-Sep-2020 10:59:56.484, 0.4478,-0.1474,-1.1419, 0.2217,-0.3387, 0.6572, 0.3664, 0.2071, 2.9645
09-Sep-2020 10:59:56.494, 0.4229,-0.1476,-1.0707, 0.3961,-0.3018, 0.6423, 0.3619, 0.2115, 2.9700
09-Sep-2020 10:59:56.504, 0.3719,-0.1877,-1.0490, 0.4764,-0.2347, 0.5865, 0.3579, 0.2175, 2.9748
09-Sep-2020 10:59:56.514, 0.3137,-0.2458,-1.0331, 0.3946,-0.0017, 0.4218, 0.3548, 0.2239, 2.9787
09-Sep-2020 10:59:56.524, 0.2782,-0.2735,-1.0667, 0.2226, 0.0927, 0.1722, 0.3541, 0.2290, 2.9814
09-Sep-2020 10:59:56.534, 0.2626,-0.2658,-1.0126, 0.0472, 0.1020,-0.1560, 0.3548, 0.2317, 2.9823
09-Sep-2020 10:59:56.544, 0.2600,-0.2548,-0.8780,-0.0641, 0.1092,-0.4967, 0.3561, 0.2317, 2.9806
09-Sep-2020 10:59:56.554, 0.2538,-0.2175,-0.7993,-0.0834,-0.0157,-0.8486, 0.3582, 0.2295, 2.9761
09-Sep-2020 10:59:56.564, 0.2545,-0.1536,-0.8092,-0.0096,-0.2743,-1.1956, 0.3597, 0.2259, 2.9683
09-Sep-2020 10:59:56.574, 0.2639,-0.1022,-0.9530, 0.1831,-0.7192,-1.5171, 0.3593, 0.2217, 2.9570
