Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
09-Sep-2020 11:12:36.070,-0.3457,-0.8223,-0.5306,-0.5626, 0.0098,-0.0741,-0.6277, 0.9390,-1.9549
09-Sep-2020 11:12:36.080,-0.3303,-0.7665,-0.5437,-0.7128, 0.0069,-0.0236,-0.6223, 0.9348,-1.9613
09-Sep-2020 11:12:36.090,-0.3250,-0.7177,-0.5474,-0.8472,-0.0302, 0.0100,-0.6166, 0.9292,-1.9684
09-Sep-2020 11:12:36.100,-0.3336,-0.6819,-0.6116,-0.9229,-0.2877, 0.0546,-0.6109, 0.9222,-1.9762
09-Sep-2020 11:12:36.110,-0.3576,-0.6611,-0.6597,-0.9823,-0.6969, 0.0842,-0.6076, 0.9144,-1.9840
09-Sep-2020 11:12:36.120,-0.3767,-0.6415,-0.6051,-1.0529,-1.0076, 0.1190,-0.6083, 0.9058,-1.9919
09-Sep-2020 11:12:36.130,-0.3566,-0.6676,-0.5231,-1.0837,-1.1433, 0.2212,-0.6120, 0.8965,-1.9997
09-Sep-2020 11:12:36.140,-0.3142,-0.6937,-0.4677,-1.0453,-1.1091, 0.3573,-0.6179, 0.8865,-2.0066
09-Sep-2020 11:12:36.150,-0.2695,-0.6809,-0.4647,-0.9105,-1.0649, 0.5026,-0.6253, 0.8760,-2.0114
09-Sep-2020 11:12:36.160,-0.2360,-0.6401,-0.5044,-0.7286,-0.9803, 0.5959,-0.6344, 0.8658,-2.0133
09-Sep-2020 11:12:36.170,-0.2208,-0.5829,-0.5112,-0.4717,-0.9959, 0.6399,-0.6449, 0.8565,-2.0125
09-Sep-2020 11:12:36.180,-0.2404,-0.5471,-0.5446,-0.2257,-1.0320, 0.6248,-0.6575, 0.8489,-2.0090
09-Sep-2020 11:12:36.190,-0.3012,-0.5404,-0.5616,-0.0417,-1.0316, 0.5599,-0.6717, 0.8433,-2.0037
09-Sep-2020 11:12:36.200,-0.3657,-0.5555,-0.5702,-0.0353,-0.8861, 0.4416,-0.6864, 0.8394,-1.9976
09-Sep-2020 11:12:36.210,-0.4311,-0.5323,-0.5453,-0.0353,-0.8861, 0.4416,-0.6992, 0.8364,-1.9926
09-Sep-2020 11:12:36.220,-0.4958,-0.6392,-0.6814, 0.2711,-0.3427, 0.2009,-0.7107, 0.8347,-1.9884
09-Sep-2020 11:12:36.230,-0.5250,-0.7298,-0.6228, 0.4601, 0.4134, 0.2350,-0.7178, 0.8353,-1.9832
09-Sep-2020 11:12:36.240,-0.4119,-0.7157,-0.4688, 0.3591, 0.7229, 0.4684,-0.7194, 0.8370,-1.9760
09-Sep-2020 11:12:36.249,-0.3787,-0.7044,-0.3836, 0.1385, 0.5144, 0.6673,-0.7191, 0.8365,-1.9673
09-Sep-2020 11:12:36.260,-0.4978,-0.7230,-0.4415, 0.0663, 0.3705, 0.6731,-0.7205, 0.8333,-1.9584
09-Sep-2020 11:12:36.269,-0.5750,-0.7636,-0.4837, 0.1382, 0.4010, 0.5732,-0.7228, 0.8295,-1.9502
09-Sep-2020 11:12:36.279,-0.5272,-0.7547,-0.5184, 0.2556, 0.2752, 0.5033,-0.7247, 0.8268,-1.9423
09-Sep-2020 11:12:36.289,-0.5046,-0.7513,-0.5301, 0.3624, 0.1179, 0.4316,-0.7280, 0.8253,-1.9342
09-Sep-2020 11:12:36.299,-0.5566,-0.7989,-0.4967, 0.4993, 0.1225, 0.2239,-0.7328, 0.8252,-1.9259
09-Sep-2020 11:12:36.309,-0.6353,-0.9066,-0.4684, 0.6021, 0.2331, 0.0753,-0.7370, 0.8273,-1.9184
09-Sep-2020 11:12:36.319,-0.4932,-0.9644,-0.4355, 0.5845, 0.2434, 0.0786,-0.7399, 0.8311,-1.9115
09-Sep-2020 11:12:36.329,-0.4743,-0.9275,-0.4228, 0.5077, 0.1382, 0.0313,-0.7425, 0.8348,-1.9048
09-Sep-2020 11:12:36.339,-0.5504,-0.8990,-0.4665, 0.4552,-0.0595,-0.0095,-0.7454, 0.8383,-1.8992
09-Sep-2020 11:12:36.349,-0.5317,-0.9102,-0.4962, 0.4336,-0.3091,-0.0514,-0.7495, 0.8417,-1.8945
09-Sep-2020 11:12:36.359,-0.5683,-0.9437,-0.5199, 0.3975,-0.4560,-0.0720,-0.7555, 0.8452,-1.8906
09-Sep-2020 11:12:36.369,-0.5281,-0.9699,-0.4829, 0.3186,-0.4794,-0.0208,-0.7626, 0.8484,-1.8871
09-Sep-2020 11:12:36.379,-0.5581,-0.9750,-0.4520, 0.2786,-0.3269, 0.0379,-0.7697, 0.8509,-1.8838
09-Sep-2020 11:12:36.389,-0.5684,-0.9608,-0.4503, 0.3153, 0.0888, 0.1721,-0.7755, 0.8526,-1.8803
09-Sep-2020 11:12:36.399,-0.5107,-0.9150,-0.4466, 0.3235, 0.5935, 0.4378,-0.7786, 0.8535,-1.8748
09-Sep-2020 11:12:36.409,-0.4384,-0.9680,-0.4111, 0.0767, 0.6761, 0.6514,-0.7790, 0.8526,-1.8668
09-Sep-2020 11:12:36.419,-0.5392,-0.9287,-0.3780,-0.2927, 0.4406, 0.6017,-0.7782, 0.8487,-1.8592
09-Sep-2020 11:12:36.429,-0.5215,-0.9107,-0.4205,-0.4877, 0.5542, 0.6692,-0.7764, 0.8423,-1.8555
09-Sep-2020 11:12:36.439,-0.4174,-0.8382,-0.4174,-0.4877, 0.5542, 0.6692,-0.7722, 0.8344,-1.8534
09-Sep-2020 11:12:36.449,-0.4555,-0.6969,-0.3469,-0.5597, 1.4087, 0.4539,-0.7631, 0.8263,-1.8524
09-Sep-2020 11:12:36.459,-0.4323,-0.6199,-0.3451,-0.5264, 1.4415, 0.1775,-0.7488, 0.8193,-1.8531
09-Sep-2020 11:12:36.469,-0.4385,-0.6006,-0.4258,-0.4579, 1.3398,-0.0918,-0.7322, 0.8142,-1.8562
09-Sep-2020 11:12:36.479,-0.4351,-0.6318,-0.4560,-0.3612, 1.2377,-0.2673,-0.7151, 0.8113,-1.8614
09-Sep-2020 11:12:36.489,-0.4063,-0.6656,-0.5102,-0.1561, 1.1848,-0.4243,-0.6983, 0.8103,-1.8676
09-Sep-2020 11:12:36.499,-0.3953,-0.7180,-0.5853, 0.0604, 1.2559,-0.5509,-0.6821, 0.8118,-1.8736
09-Sep-2020 11:12:36.508,-0.3900,-0.7423,-0.5606, 0.2583, 1.2224,-0.7207,-0.6656, 0.8157,-1.8792
09-Sep-2020 11:12:36.518,-0.4171,-0.6570,-0.5647, 0.4811, 1.1549,-0.9226,-0.6491, 0.8221,-1.8852
09-Sep-2020 11:12:36.528,-0.4221,-0.6122,-0.5881, 0.8330, 1.0408,-1.1350,-0.6329, 0.8315,-1.8916
09-Sep-2020 11:12:36.538,-0.4185,-0.6472,-0.6364, 1.2073, 0.9329,-1.3649,-0.6178, 0.8448,-1.8979
09-Sep-2020 11:12:36.548,-0.3681,-0.7173,-0.5870, 1.5069, 0.7989,-1.5329,-0.6037, 0.8624,-1.9042
09-Sep-2020 11:12:36.558,-0.3208,-0.7106,-0.7259, 2.0238, 0.0515,-1.6934,-0.5920, 0.8837,-1.9102
09-Sep-2020 11:12:36.568,-0.3289,-0.6944,-0.7716, 2.1965,-0.2787,-1.9094,-0.5874, 0.9097,-1.9148
09-Sep-2020 11:12:36.578,-0.3343,-0.7289,-0.5288, 2.1936,-0.2657,-1.9966,-0.5852, 0.9382,-1.9207
